@relation student_profiles-weka.filters.unsupervised.attribute.Standardize

@attribute profile_id numeric
@attribute education_level numeric
@attribute OL_subject_0_score numeric
@attribute OL_subject_2_score numeric
@attribute OL_subject_3_score numeric
@attribute OL_subject_1_score numeric
@attribute OL_subject_5_score numeric
@attribute OL_subject_4_score numeric
@attribute AL_stream numeric
@attribute AL_subject_6_score numeric
@attribute AL_subject_8_score numeric
@attribute AL_subject_10_score numeric
@attribute AL_subject_4_score numeric
@attribute AL_subject_3_score numeric
@attribute AL_subject_7_score numeric
@attribute AL_subject_0_score numeric
@attribute AL_subject_2_score numeric
@attribute AL_subject_1_score numeric
@attribute AL_subject_9_score numeric
@attribute AL_subject_12_score numeric
@attribute AL_subject_5_score numeric
@attribute AL_subject_11_score numeric
@attribute university_score numeric
@attribute gpa numeric

@data
-1.559036,-1.239692,0.893285,-0.766012,-0.920243,1.108021,1.631135,-0.061867,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.558343,1.216116,0.375934,-1.391641,-0.579101,-0.234876,1.186022,0.110638,0.442754,2.562018,-0.328194,-0.338621,0.65747,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,0.56744,-0.335493,1.007165,0.972091
-1.557651,-0.011788,1.031245,1.666986,0.990149,-1.302308,-1.210743,0.697155,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,0.296146,-0.327299,-0.190783,-0.333557,1.739095,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.556958,-1.239692,-0.106926,0.520001,0.649008,-1.612207,-0.69715,0.52465,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.556265,-0.011788,1.169205,1.458444,0.205524,-0.992408,1.631135,1.145668,1.111364,-0.324392,4.212199,-0.338621,-0.323875,-0.344756,0.28543,-0.519618,-0.333557,-0.512165,2.98004,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.555572,-1.239692,-0.658766,-1.391641,-1.22727,-0.200443,0.672429,-1.54541,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.55488,-0.011788,-0.727747,0.589516,-0.886129,0.109456,1.631135,1.042165,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,4.092261,-0.327299,1.526466,-0.333557,-0.364542,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.554187,-1.239692,-0.693256,-0.835527,-0.64733,-0.028277,-0.080839,1.387175,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.553494,-1.239692,-0.072436,-1.078826,0.649008,0.763689,1.459938,-1.165899,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.552801,1.216116,-1.693467,-1.426398,1.57009,0.488222,0.775148,1.628682,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,0.000345,-0.327299,2.622583,-0.333557,-0.438354,-0.323648,-0.339651,-0.322834,-0.335493,1.5591,1.454624
-1.552109,1.216116,-0.072436,-1.600183,-0.340302,0.798122,-0.765629,-0.85539,1.779974,-0.324392,-0.328194,1.510238,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,1.03601,-0.322834,3.683835,1.112295,1.422021
-1.551416,-0.011788,-0.348356,0.17243,1.16072,-0.889108,-0.560192,-0.648384,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,1.855301,2.114657,1.812906,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.550723,1.216116,-0.106926,-0.418441,-1.329612,-0.269309,-0.936827,-0.16537,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,2.439897,1.764912,2.735554,-0.323648,-0.339651,-0.322834,-0.335493,0.980882,1.291606
-1.55003,-0.011788,-0.175906,1.562715,0.546666,0.798122,-1.279222,0.973163,1.779974,-0.324392,-0.328194,2.209806,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,0.102526,-0.322834,2.528278,-0.701204,-0.703734
-1.549338,-0.011788,0.513895,-0.001356,-1.500183,1.658954,0.398513,-0.682885,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,4.437363,-0.327299,-0.081171,-0.333557,2.181965,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.548645,1.216116,-0.796727,-0.418441,0.069068,-0.854675,0.158837,-1.062396,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,3.89506,-0.327299,2.220674,-0.333557,-0.180012,-0.323648,-0.339651,-0.322834,-0.335493,1.375121,1.461145
-1.547952,1.216116,1.514105,-1.356883,0.000839,-1.405607,0.672429,0.145139,1.779974,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,3.0995,-0.322834,3.884802,1.322556,1.278565
-1.547259,-0.011788,-1.176117,0.65903,-1.431955,0.660389,-1.553138,0.248642,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,2.768732,2.964037,0.5212,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.546567,1.216116,-0.865707,-1.530669,1.638318,-0.716942,-0.149318,-0.130869,1.111364,-0.324392,0.488057,-0.338621,-0.323875,-0.344756,1.61301,-0.519618,-0.333557,-0.512165,3.393001,-0.339651,-0.322834,-0.335493,0.902035,1.532873
-1.545874,1.216116,0.341444,-0.766012,1.501862,-0.785809,-1.279222,0.904161,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,3.549959,-0.327299,1.489929,-0.333557,2.846272,-0.323648,-0.339651,-0.322834,-0.335493,1.900773,0.932967
-1.545181,-1.239692,-0.037946,-0.209898,-0.340302,0.832555,-1.210743,1.352674,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.544488,-0.011788,-1.624487,1.597472,1.297177,0.694822,-1.655856,-0.303374,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,0.101515,4.313053,2.883178,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.543796,1.216116,-0.106926,0.937087,1.672432,-0.303743,-1.724335,-1.234901,1.779974,-0.324392,-0.328194,3.75885,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,4.327768,-0.322834,1.925379,1.138578,1.298127
-1.543103,-1.239692,-0.037946,1.284658,-1.329612,-0.097143,1.151782,0.386646,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.54241,-1.239692,-0.762237,-1.739212,0.17141,1.073588,-1.724335,0.904161,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.541717,-1.239692,-0.900197,-0.244655,0.990149,-1.371174,-1.484659,-0.475879,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.541025,-0.011788,-0.279376,-0.592227,-0.954357,0.178323,-0.423234,0.835159,1.779974,-0.324392,-0.328194,0.560824,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,1.429056,-0.322834,2.980453,-0.701204,-0.703734
-1.540332,1.216116,-0.624276,-0.696498,-0.613215,1.142455,-0.69715,-0.303374,1.779974,-0.324392,-0.328194,4.108634,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,3.246892,-0.322834,2.628762,1.427687,1.23292
-1.539639,-1.239692,-0.417336,0.763301,-0.544987,-1.164575,1.083303,-0.751887,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.538946,1.216116,-1.003667,-1.739212,1.16072,-0.16601,1.151782,0.628153,1.779974,-0.324392,-0.328194,4.558356,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,2.264278,-0.322834,3.935043,1.480252,1.519831
-1.538254,-1.239692,1.721046,-1.009312,-0.340302,1.176888,0.946345,-1.476408,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.537561,1.216116,0.686345,-0.07087,-0.135617,-0.407043,-0.491713,-1.372905,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,1.270706,2.064693,0.225953,-0.323648,-0.339651,-0.322834,-0.335493,0.928317,0.926446
-1.536868,-0.011788,-0.727747,1.284658,1.638318,0.522656,0.775148,0.731656,0.442754,3.321599,-0.328194,-0.338621,2.46521,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,4.390383,-0.335493,-0.701204,-0.703734
-1.536175,-0.011788,0.582875,0.624273,0.990149,-1.64664,-0.834108,-0.889891,0.442754,1.802436,-0.328194,-0.338621,1.845414,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,0.934024,-0.335493,-0.701204,-0.703734
-1.535483,-1.239692,0.203484,1.215144,-1.022585,1.211321,0.227316,1.111167,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.53479,-0.011788,-1.279587,-0.279413,0.853693,-0.957975,-0.936827,0.455648,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,2.330285,0.365933,-0.253824,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.534097,-1.239692,-0.693256,-0.209898,-0.749672,-0.992408,1.425698,1.042165,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.533404,1.216116,0.996755,1.319415,-0.203846,0.694822,1.562656,-0.406877,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,1.775152,-0.327299,1.051483,-0.333557,-0.401448,-0.323648,-0.339651,-0.322834,-0.335493,1.453969,1.878471
-1.532712,1.216116,-1.245097,-1.669697,-0.033275,-1.440041,-1.210743,-0.786388,1.111364,-0.324392,0.590088,-0.338621,-0.323875,-0.344756,-0.020935,-0.519618,-0.333557,-0.512165,4.528643,-0.339651,-0.322834,-0.335493,1.506534,1.519831
-1.532019,1.216116,1.583085,0.033402,0.478437,1.314621,-1.244982,-0.889891,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.300394,1.664985,2.551024,-0.323648,-0.339651,-0.322834,-0.335493,1.086013,1.663287
-1.531326,-1.239692,0.582875,-0.140384,-0.8179,-0.234876,-1.621617,1.525179,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.530633,-1.239692,0.134504,-1.669697,0.103182,0.384923,0.980585,1.180169,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.529941,1.216116,-0.969177,-1.217855,0.444323,0.212756,1.220261,0.421147,1.779974,-0.324392,-0.328194,4.058665,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,2.362539,-0.322834,3.332144,1.76936,0.906884
-1.529248,-1.239692,1.652065,-1.148341,1.297177,-0.303743,0.056119,-0.85539,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.528555,1.216116,-0.451826,-1.252612,-1.329612,0.419356,1.117543,0.628153,0.442754,3.524154,-0.328194,-0.338621,0.140973,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,2.766941,-0.335493,1.506534,1.50679
-1.527862,1.216116,-0.796727,-0.105627,1.638318,1.039155,0.535471,0.455648,1.111364,-0.324392,4.518293,-0.338621,-0.323875,-0.344756,3.298015,-0.519618,-0.333557,-0.512165,3.08328,-0.339651,-0.322834,-0.335493,1.375121,1.265523
-1.52717,-0.011788,0.651855,-0.07087,0.478437,1.452354,-0.457474,-0.613883,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,0.986349,-0.327299,0.649573,-0.333557,2.403401,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.526477,1.216116,-1.383057,-0.175141,-0.920243,-1.405607,-0.354755,1.076666,1.779974,-0.324392,-0.328194,4.30851,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,1.822101,-0.322834,4.43746,1.269991,0.972091
-1.525784,-1.239692,-0.279376,-0.905041,-0.306188,0.763689,-0.217797,0.800658,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.525091,-1.239692,1.272675,1.388929,1.16072,-0.234876,0.912106,0.697155,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.524399,1.216116,-0.279376,-0.974555,1.024264,-0.028277,-0.69715,-0.441378,0.442754,1.751797,-0.328194,-0.338621,2.826759,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,1.038762,-0.335493,1.453969,1.604601
-1.523706,1.216116,1.341655,0.41573,1.501862,0.453789,1.631135,1.249171,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.190783,3.363746,-0.143106,-0.323648,-0.339651,-0.322834,-0.335493,1.112295,1.441583
-1.523013,1.216116,1.341655,1.180387,0.683122,-1.233441,0.946345,-1.579911,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,0.098945,-0.327299,1.051483,-0.333557,2.809366,-0.323648,-0.339651,-0.322834,-0.335493,1.585382,1.858909
-1.52232,-0.011788,0.134504,0.693787,-1.329612,-0.372609,-1.313461,0.283143,1.111364,-0.324392,4.059152,-0.338621,-0.323875,-0.344756,3.144832,-0.519618,-0.333557,-0.512165,3.08328,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.521628,-1.239692,-0.244886,-1.009312,0.990149,-1.64664,-0.286276,1.352674,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.520935,-1.239692,0.444914,-0.279413,0.341981,-0.06271,1.665375,1.525179,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.520242,1.216116,1.134715,0.41573,-1.670754,-0.269309,0.227316,-1.683414,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,0.795722,2.514365,2.255777,-0.323648,-0.339651,-0.322834,-0.335493,1.453969,1.05686
-1.519549,-1.239692,0.582875,1.666986,-0.340302,-0.269309,0.877866,0.421147,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.518857,-0.011788,1.376145,-1.600183,-0.544987,0.625956,-0.217797,-1.579911,0.442754,3.726709,-0.328194,-0.338621,1.173967,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.165727,-0.335493,-0.701204,-0.703734
-1.518164,-0.011788,-0.900197,-0.974555,0.956035,1.142455,0.672429,1.490678,1.111364,-0.324392,4.722356,-0.338621,-0.323875,-0.344756,4.676655,-0.519618,-0.333557,-0.512165,3.341381,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.517471,1.216116,-1.107137,0.520001,1.672432,-0.234876,-1.621617,0.559151,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,2.476434,1.964766,2.809366,-0.323648,-0.339651,-0.322834,-0.335493,1.848208,1.467666
-1.516778,-1.239692,-1.245097,1.319415,-1.397841,0.350489,-0.320516,-0.751887,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.516086,1.216116,0.720835,0.068159,-0.135617,-0.028277,-1.724335,1.663183,1.111364,-0.324392,3.753059,-0.338621,-0.323875,-0.344756,2.787407,-0.519618,-0.333557,-0.512165,0.089313,-0.339651,-0.322834,-0.335493,1.743078,1.259003
-1.515393,-0.011788,-1.383057,-0.522712,-1.63664,1.039155,1.631135,0.248642,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,1.676552,-0.327299,1.416855,-0.333557,0.668823,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.5147,-1.239692,-0.244886,-0.279413,0.410209,-1.64664,-0.286276,0.628153,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.514007,1.216116,0.962265,-1.217855,-1.670754,0.694822,0.056119,0.697155,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,-0.295456,-0.327299,0.43035,-0.333557,1.665283,-0.323648,-0.339651,-0.322834,-0.335493,0.875752,1.754577
-1.513315,-1.239692,1.652065,-0.592227,0.990149,-0.648075,0.330034,1.525179,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.512622,-0.011788,-0.451826,1.006601,0.17141,-0.131576,-0.662911,-0.234372,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,1.035649,-0.327299,1.197632,-0.333557,2.366495,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.511929,1.216116,1.686556,1.527958,-0.101503,-0.06271,-0.320516,1.283672,0.442754,4.334374,-0.328194,-0.338621,1.742114,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,3.761954,-0.335493,1.007165,1.552435
-1.511236,1.216116,-1.176117,1.006601,-0.033275,0.866988,0.056119,1.490678,0.442754,1.954352,-0.328194,-0.338621,4.634499,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,0.56744,-0.335493,1.848208,0.835156
-1.510544,1.216116,-1.038157,-1.148341,-1.500183,-0.028277,0.466992,-0.51038,0.442754,-0.121837,-0.328194,-0.338621,4.014702,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,4.652228,-0.335493,1.217426,1.265523
-1.509851,-1.239692,1.410635,1.527958,1.604204,1.004722,1.357219,-0.924392,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.509158,-1.239692,0.893285,-1.009312,1.467747,0.212756,0.569711,-1.648913,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.508465,1.216116,-1.038157,-0.696498,-1.500183,-1.405607,-0.183558,0.52465,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,0.591947,-0.327299,1.891839,-0.333557,2.477213,-0.323648,-0.339651,-0.322834,-0.335493,1.191143,1.845867
-1.507773,-1.239692,0.927775,0.937087,-1.397841,0.660389,-0.799869,-1.269402,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.50708,1.216116,-0.589786,0.520001,-0.920243,-1.336741,1.596896,0.110638,1.111364,-0.324392,0.386025,-0.338621,-0.323875,-0.344756,3.808622,-0.519618,-0.333557,-0.512165,0.605514,-0.339651,-0.322834,-0.335493,1.690513,1.356813
-1.506387,-0.011788,-0.796727,-1.565426,0.103182,-0.028277,1.28874,1.697684,1.111364,-0.324392,-0.277178,-0.338621,-0.323875,-0.344756,4.523473,-0.519618,-0.333557,-0.512165,2.515459,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.505694,1.216116,-0.969177,-1.63494,1.433633,0.109456,-0.765629,-1.579911,1.779974,-0.324392,-0.328194,1.110484,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,1.330794,-0.322834,3.382386,1.164861,1.135109
-1.505002,-1.239692,0.375934,-0.348927,0.990149,1.62452,-0.834108,-1.579911,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.504309,1.216116,1.514105,0.311459,-1.500183,0.178323,-1.587377,-0.786388,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,1.709153,0.665714,0.668823,-0.323648,-0.339651,-0.322834,-0.335493,1.66423,1.650246
-1.503616,-1.239692,-1.452037,-0.766012,0.410209,0.798122,0.056119,0.145139,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.502923,-0.011788,-0.037946,-0.731255,0.819579,-0.613642,0.946345,-0.958893,0.442754,2.004991,-0.328194,-0.338621,0.70912,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,4.233276,-0.335493,-0.701204,-0.703734
-1.502231,-1.239692,-1.693467,-1.148341,-0.306188,-0.682509,-0.902587,-0.51038,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.501538,-0.011788,1.341655,0.276701,-1.602526,1.486787,1.562656,-1.062396,1.779974,-0.324392,-0.328194,3.109251,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,3.78733,-0.322834,0.367889,-0.701204,-0.703734
-1.500845,1.216116,-1.521017,-0.487955,-0.408531,-1.577774,-0.149318,1.111167,1.779974,-0.324392,-0.328194,2.909374,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,2.166016,-0.322834,2.27707,1.506534,1.624163
-1.500152,-0.011788,1.652065,-1.704455,1.331291,1.555654,0.672429,-1.683414,0.442754,3.574793,-0.328194,-0.338621,0.967368,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,1.929036,-0.335493,-0.701204,-0.703734
-1.49946,-1.239692,0.100014,-1.600183,0.921921,-0.372609,0.090358,0.731656,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.498767,1.216116,0.410424,-0.939798,0.819579,-0.407043,-0.080839,-1.027895,0.442754,2.106269,-0.328194,-0.338621,4.4279,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,3.657216,-0.335493,1.164861,1.32421
-1.498074,1.216116,-0.727747,-1.322126,-1.466069,0.694822,1.151782,-0.924392,1.111364,-0.324392,4.161184,-0.338621,-0.323875,-0.344756,0.387551,-0.519618,-0.333557,-0.512165,0.966855,-0.339651,-0.322834,-0.335493,1.05973,1.878471
-1.497381,1.216116,-1.279587,-1.148341,-0.306188,1.004722,0.090358,1.21467,1.779974,-0.324392,-0.328194,1.760084,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,1.772971,-0.322834,3.432627,1.900773,1.806743
-1.496689,1.216116,1.065735,-0.766012,-0.408531,1.555654,0.227316,0.904161,1.111364,-0.324392,0.130947,-0.338621,-0.323875,-0.344756,-0.174117,-0.519618,-0.333557,-0.512165,3.393001,-0.339651,-0.322834,-0.335493,1.033448,1.376376
-1.495996,-1.239692,1.307165,-1.078826,1.228948,-0.613642,-1.176503,-0.958893,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.495303,-0.011788,0.893285,1.597472,0.887807,-0.510342,-0.423234,-1.579911,0.442754,2.916489,-0.328194,-0.338621,2.671809,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,2.766941,-0.335493,-0.701204,-0.703734
-1.49461,1.216116,-0.141416,1.215144,0.239638,1.452354,0.090358,0.041636,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,2.111062,1.615022,2.920083,-0.323648,-0.339651,-0.322834,-0.335493,1.296274,1.904554
-1.493918,-0.011788,-1.452037,0.798058,1.126606,0.522656,-1.41618,1.490678,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,2.366754,-0.327299,1.453392,-0.333557,1.665283,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.493225,-0.011788,0.720835,-0.55747,1.467747,-0.234876,1.494177,0.17964,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,1.676552,-0.327299,2.476434,-0.333557,1.886718,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.492532,-0.011788,0.962265,-0.696498,0.205524,-1.026841,-0.594432,-1.407406,0.442754,2.05563,-0.328194,-0.338621,4.47955,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,3.657216,-0.335493,-0.701204,-0.703734
-1.491839,-0.011788,-0.486316,0.971844,-0.749672,-1.508907,-1.176503,1.628682,0.442754,0.384551,-0.328194,-0.338621,1.122318,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,2.452727,-0.335493,-0.701204,-0.703734
