career_0,career_1,career_2,career_3,career_4,career_5
0.6865,0.6884999999999999,0.6365,0.4515,0.4015,0.5515
0.6805,0.7469999999999999,0.6305,0.4665,0.4165,0.5665
0.677,0.696,0.627,0.468,0.418,0.5680000000000001
0.652,0.6945,0.9,0.483,0.433,0.5830000000000001
0.7130000000000001,0.9115,0.663,0.493,0.443,0.5930000000000001
0.642,0.6755,0.9,0.473,0.423,0.5730000000000001
0.7520000000000001,0.92,0.7020000000000001,0.493,0.443,0.5930000000000001
0.7285,0.7665,0.6785,0.6475,0.4315,0.5815
0.7460000000000001,0.8345,0.6960000000000001,0.498,0.448,0.5980000000000001
0.5865,0.6399999999999999,0.5365,0.4555,0.4055,0.5555
0.659,0.747,0.609,0.468,0.418,0.5680000000000001
0.653,0.694,0.603,0.466,0.416,0.5660000000000001
0.7105,0.705,0.6605,0.4695,0.4195,0.5695
0.6655,0.7224999999999999,0.6154999999999999,0.4855,0.4355,0.5855
0.6440000000000001,0.6795,0.5940000000000001,0.495,0.445,0.5950000000000001
0.61,0.634,0.5599999999999999,0.457,0.407,0.557
0.7105,0.6964999999999999,0.6605,0.6805,0.4245,0.5745
0.6100000000000001,0.6625,0.56,0.499,0.449,0.5990000000000001
0.6240000000000001,0.6575,0.5740000000000001,0.5760000000000001,0.432,0.5820000000000001
0.67,0.766,0.62,0.475,0.425,0.5750000000000001
0.6090000000000001,0.6144999999999999,0.775,0.451,0.401,0.551
0.7165,0.752,0.6665,0.5585,0.7470000000000001,0.88
0.6100000000000001,0.651,0.56,0.45,0.4,0.55
0.6240000000000001,0.633,0.5740000000000001,0.474,0.424,0.5740000000000001
0.671,0.633,0.625,0.462,0.412,0.562
0.6195,0.92,0.5695,0.4905,0.4405,0.5905
0.7605000000000001,0.7905,0.7105,0.7915,0.4435,0.5935
0.678,0.727,0.628,0.457,0.407,0.557
0.6160000000000001,0.626,0.5660000000000001,0.668,0.408,0.558
0.6295000000000001,0.92,0.5795,0.4935,0.5695,0.88
0.666,0.7040000000000001,0.616,0.497,0.447,0.5970000000000001
0.7360000000000001,0.92,0.686,0.49,0.44,0.5900000000000001
0.6615,0.6779999999999999,0.6114999999999999,0.4605,0.4105,0.5605
0.6975,0.697,0.6475,0.4915,0.4415,0.5915
0.6300000000000001,0.815,0.5800000000000001,0.476,0.426,0.5760000000000001
0.7080000000000001,0.7305,0.658,0.498,0.448,0.5980000000000001
0.667,0.745,0.617,0.463,0.413,0.5630000000000001
0.7410000000000001,0.7385,0.6910000000000001,0.488,0.438,0.5880000000000001
0.6625,0.6725,0.6124999999999999,0.4955,0.4455,0.5955
0.6875,0.735,0.6375,0.4965,0.4465,0.5965
0.6385,0.696,0.8524999999999999,0.4605,0.4105,0.5605
0.677,0.646,0.775,0.478,0.428,0.5780000000000001
0.7710000000000001,0.7805000000000001,0.7210000000000001,0.497,0.447,0.5970000000000001
0.6005,0.6249999999999999,0.5505,0.6785,0.6004999999999999,0.8165
0.6575,0.7334999999999999,0.6074999999999999,0.6365000000000001,0.4405,0.5905
0.6150000000000001,0.621,0.5650000000000001,0.471,0.421,0.5710000000000001
0.7425,0.775,0.6925,0.4975,0.4475,0.5975
0.7070000000000001,0.671,0.657,0.485,0.435,0.5850000000000001
0.6665,0.755,0.6164999999999999,0.4775,0.4275,0.5775
0.7085,0.705,0.6585,0.4815,0.4315,0.5815
0.678,0.715,0.628,0.487,0.437,0.5870000000000001
0.6675,0.92,0.6174999999999999,0.4695,0.4195,0.5695
0.67,0.7055,0.62,0.467,0.417,0.5670000000000001
0.7135,0.754,0.6795,0.4945,0.4445,0.5945
0.6900000000000001,0.7585000000000001,0.64,0.481,0.431,0.5810000000000001
0.6185,0.6459999999999999,0.5685,0.4645,0.4145,0.5645
0.6925,0.8185,0.6425,0.4815,0.4315,0.5815
0.787,0.756,0.66,0.462,0.412,0.562
0.7385,0.75,0.6885,0.7545,0.718,0.88
0.672,0.6575,0.622,0.485,0.435,0.5850000000000001
0.6965,0.6615,0.6465,0.4905,0.4405,0.5905
0.6525,0.6729999999999999,0.6024999999999999,0.4525,0.4025,0.5525
0.6940000000000001,0.69,0.644,0.462,0.412,0.562
0.6825,0.6729999999999999,0.6325,0.4675,0.4175,0.5675
0.6325,0.6655,0.5824999999999999,0.4615,0.4115,0.5615
0.7255,0.92,0.6755,0.4695,0.4195,0.5695
0.7005,0.7505,0.7985,0.4895,0.4395,0.5895
0.771,0.776,0.721,0.479,0.429,0.5790000000000001
0.6285000000000001,0.6625,0.5785,0.4765,0.4265,0.5765
0.6375000000000001,0.6925,0.7234999999999999,0.4735,0.4235,0.5735
0.6545,0.6395,0.6044999999999999,0.4655,0.4155,0.5655
0.6775,0.6765,0.6275,0.4995,0.4495,0.5995
0.6985,0.6829999999999999,0.6485,0.4865,0.4365,0.5865
0.7335,0.7929999999999999,0.6835,0.4945,0.4445,0.5945
0.649,0.705,0.599,0.45,0.4,0.55
0.6815,0.92,0.6315,0.4605,0.5409999999999999,0.88
0.6525,0.6315,0.6024999999999999,0.4785,0.4285,0.5785
0.6735,0.692,0.6234999999999999,0.4685,0.4185,0.5685
0.5875,0.7639999999999999,0.5375,0.4725,0.4225,0.5725
0.68,0.6910000000000001,0.63,0.499,0.449,0.5990000000000001
0.6210000000000001,0.644,0.5710000000000001,0.626,0.414,0.5640000000000001
0.6075,0.6505,0.5575,0.4615,0.4115,0.5615
0.68,0.92,0.63,0.469,0.419,0.5690000000000001
0.6160000000000001,0.671,0.5660000000000001,0.464,0.414,0.5640000000000001
0.7205,0.717,0.6705,0.4935,0.4435,0.5935
0.672,0.7374999999999999,0.622,0.785,0.413,0.5630000000000001
0.6645,0.6599999999999999,0.6144999999999999,0.4785,0.4285,0.5785
0.652,0.7225,0.602,0.481,0.431,0.5810000000000001
0.6325000000000001,0.6829999999999999,0.5825,0.6705,0.4305,0.5805
0.6430000000000001,0.666,0.5930000000000001,0.459,0.409,0.559
0.655,0.92,0.605,0.471,0.6055,0.88
0.6865,0.7494999999999999,0.6365,0.7675,0.4115,0.5615
0.684,0.7215,0.634,0.7090000000000001,0.445,0.5950000000000001
0.7185,0.92,0.6685,0.4565,0.4065,0.5565
0.6765,0.732,0.6265,0.4995,0.4495,0.5995
0.95,0.6485,0.643,0.491,0.441,0.5910000000000001
0.624,0.6515,0.574,0.455,0.405,0.555
0.6605000000000001,0.6339999999999999,0.6105,0.4765,0.5285,0.7125
0.643,0.7085,0.593,0.538,0.402,0.552
0.6500000000000001,0.6625,0.6000000000000001,0.545,0.443,0.5930000000000001
0.6205,0.92,0.5705,0.4665,0.4165,0.5665
0.7210000000000001,0.7000000000000001,0.803,0.499,0.449,0.5990000000000001
0.6225,0.692,0.5725,0.4775,0.4275,0.5775
0.6180000000000001,0.6895,0.5680000000000001,0.454,0.404,0.554
0.661,0.657,0.611,0.456,0.406,0.556
0.7415,0.7855,0.6915,0.4885,0.4385,0.5885
0.5840000000000001,0.631,0.534,0.463,0.413,0.5630000000000001
0.6175,0.6829999999999999,0.5675,0.6244999999999999,0.558,0.7525000000000001
0.6415,0.6479999999999999,0.5914999999999999,0.4665,0.4165,0.5665
0.7065,0.6839999999999999,0.6565,0.4815,0.4315,0.5815
0.675,0.7355,0.625,0.491,0.441,0.5910000000000001
0.7125,0.92,0.6625,0.4765,0.4265,0.5765
0.669,0.718,0.619,0.481,0.431,0.5810000000000001
0.6365000000000001,0.92,0.5865,0.4965,0.4465,0.5965
0.6210000000000001,0.651,0.5710000000000001,0.727,0.409,0.559
0.6305,0.6585,0.8404999999999999,0.4695,0.6924999999999999,0.88
0.77,0.658,0.634,0.451,0.401,0.551
0.67,0.6985,0.62,0.454,0.644,0.8740000000000001
0.7135,0.7094999999999999,0.8275,0.4755,0.4255,0.5755
0.7180000000000001,0.719,0.668,0.645,0.423,0.5730000000000001
0.6875,0.703,0.6375,0.4855,0.4355,0.5855
0.6875,0.749,0.6375,0.4715,0.4215,0.5715
0.6020000000000001,0.8130000000000001,0.552,0.479,0.6000000000000001,0.88
0.6940000000000001,0.71,0.644,0.458,0.408,0.558
0.6185,0.6299999999999999,0.5685,0.4635,0.4135,0.5635
0.6575,0.7895,0.6074999999999999,0.4715,0.4215,0.5715
0.5955,0.6279999999999999,0.5455,0.4675,0.4175,0.5675
0.6845,0.6495,0.6345,0.7125,0.4405,0.5905
0.6900000000000001,0.7085,0.64,0.458,0.408,0.558
0.7265,0.723,0.6765,0.4995,0.4495,0.5995
0.7130000000000001,0.7125,0.663,0.486,0.436,0.5860000000000001
0.6425000000000001,0.709,0.6725000000000001,0.4945,0.4445,0.5945
0.6350000000000001,0.6819999999999999,0.5850000000000001,0.76,0.422,0.5720000000000001
0.6930000000000001,0.708,0.643,0.48,0.43,0.5800000000000001
0.636,0.92,0.586,0.463,0.413,0.5630000000000001
0.7145,0.731,0.6645,0.4595,0.4095,0.5595
0.6520000000000001,0.6865,0.7140000000000001,0.496,0.446,0.5960000000000001
0.6140000000000001,0.663,0.5640000000000001,0.495,0.445,0.5950000000000001
0.6515,0.6744999999999999,0.6014999999999999,0.4645,0.4145,0.5645
0.6665,0.6729999999999999,0.6164999999999999,0.7715,0.4415,0.5915
0.95,0.661,0.613,0.466,0.416,0.5660000000000001
0.6980000000000001,0.741,0.648,0.492,0.442,0.5920000000000001
0.6765,0.7284999999999999,0.6265,0.4885,0.4385,0.5885
0.6495000000000001,0.881,0.5995,0.4985,0.4485,0.5985
0.8010000000000002,0.7,0.573,0.46,0.5105000000000001,0.88
0.755,0.8624999999999999,0.705,0.477,0.427,0.5770000000000001
0.7455,0.7589999999999999,0.6955,0.4965,0.4465,0.5965
0.6400000000000001,0.6174999999999999,0.5900000000000001,0.46,0.41,0.56
0.7735,0.6229999999999999,0.5824999999999999,0.4535,0.4035,0.5535
0.9275,0.6749999999999999,0.6305,0.4875,0.4375,0.5875
0.674,0.746,0.624,0.455,0.405,0.555
0.6470000000000001,0.7035,0.5970000000000001,0.486,0.436,0.5860000000000001
0.7565000000000001,0.7569999999999999,0.7065,0.4765,0.4265,0.5765
0.6265,0.6189999999999999,0.5764999999999999,0.4555,0.4055,0.5555
0.6940000000000001,0.706,0.644,0.484,0.434,0.5840000000000001
0.7135,0.702,0.8795,0.4905,0.4405,0.5905
0.913,0.732,0.606,0.471,0.421,0.5710000000000001
0.668,0.7485,0.618,0.471,0.421,0.5710000000000001
0.5840000000000001,0.6345,0.722,0.456,0.406,0.556
0.6105,0.6804999999999999,0.5605,0.6985,0.4145,0.5645
0.6925,0.6785,0.6425,0.4805,0.4305,0.5805
0.6060000000000001,0.6555,0.8920000000000001,0.486,0.436,0.5860000000000001
0.7710000000000001,0.785,0.7210000000000001,0.733,0.447,0.5970000000000001
0.95,0.709,0.6134999999999999,0.4555,0.4055,0.5555
0.95,0.784,0.637,0.49,0.44,0.5900000000000001
0.95,0.7394999999999999,0.6365,0.4665,0.4165,0.5665
0.6445000000000001,0.7254999999999999,0.5945,0.4765,0.4265,0.5765
0.8170000000000001,0.675,0.632,0.468,0.5365,0.88
0.6895,0.7249999999999999,0.6395,0.4565,0.4065,0.5565
0.7080000000000001,0.7385,0.9,0.488,0.438,0.5880000000000001
0.6585,0.8909999999999999,0.6084999999999999,0.4525,0.4025,0.5525
0.6865,0.708,0.6365,0.4665,0.4165,0.5665
0.7185,0.702,0.9,0.4695,0.4195,0.5695
0.95,0.7324999999999999,0.644,0.458,0.408,0.558
0.641,0.661,0.591,0.457,0.407,0.557
0.6325,0.6395,0.5824999999999999,0.4595,0.4095,0.5595
0.681,0.7005,0.631,0.654,0.436,0.5860000000000001
0.6445,0.8669999999999999,0.5944999999999999,0.4695,0.4195,0.5695
0.6195,0.6875,0.5695,0.4685,0.4185,0.5685
0.6890000000000001,0.92,0.639,0.496,0.446,0.5960000000000001
0.9185,0.6745,0.6054999999999999,0.4765,0.4265,0.5765
0.6740000000000002,0.75,0.6240000000000001,0.6320000000000001,0.448,0.5980000000000001
0.6655000000000001,0.6555,0.6155,0.4995,0.4495,0.5995
0.6775,0.688,0.6275,0.4735,0.4235,0.5735
0.665,0.6585,0.615,0.5960000000000001,0.712,0.88
0.6940000000000001,0.7785,0.644,0.498,0.448,0.5980000000000001
0.676,0.7365,0.626,0.465,0.415,0.5650000000000001
0.6645,0.6739999999999999,0.6144999999999999,0.6755,0.4155,0.5655
0.7165,0.707,0.6665,0.4685,0.4185,0.5685
0.6855,0.6485,0.6355,0.4745,0.4245,0.5745
0.89,0.6775,0.607,0.46,0.41,0.56
0.5955,0.6285,0.5455,0.4575,0.5199999999999999,0.7075
0.5870000000000001,0.6355,0.537,0.811,0.407,0.557
0.6315000000000001,0.709,0.5815,0.4675,0.4175,0.5675
0.7140000000000001,0.7585,0.664,0.804,0.422,0.5720000000000001
0.6995,0.92,0.6495,0.4755,0.4255,0.5755
0.681,0.7445,0.631,0.497,0.447,0.5970000000000001
0.6855,0.7805,0.6355,0.4865,0.4365,0.5865
0.7060000000000001,0.7065,0.656,0.477,0.427,0.5770000000000001
0.6745,0.6715,0.6244999999999999,0.7234999999999999,0.4175,0.5675
0.95,0.7465,0.652,0.487,0.437,0.5870000000000001
0.7660000000000001,0.7695000000000001,0.9,0.498,0.448,0.5980000000000001
0.6115,0.6625,0.5615,0.4645,0.4145,0.5645
0.6735000000000001,0.705,0.6235,0.4935,0.4435,0.5935
0.7375,0.7369999999999999,0.6875,0.4745,0.4245,0.5745
0.7090000000000001,0.729,0.659,0.5830000000000001,0.415,0.5650000000000001
0.8410000000000001,0.6555,0.604,0.489,0.439,0.5890000000000001
0.7645000000000001,0.7915,0.9,0.4975,0.4475,0.5975
0.7525,0.902,0.7024999999999999,0.4845,0.4345,0.5845
0.6285000000000001,0.6575,0.5785,0.4865,0.4365,0.5865
0.7085,0.8699999999999999,0.6585,0.4915,0.6905,0.88
0.685,0.92,0.635,0.452,0.402,0.552
0.6110000000000001,0.648,0.561,0.459,0.409,0.559
0.6995,0.92,0.6495,0.4865,0.4365,0.5865
0.6940000000000001,0.7645000000000001,0.9,0.499,0.449,0.5990000000000001
0.7240000000000001,0.6880000000000001,0.806,0.499,0.68,0.88
0.6070000000000001,0.6214999999999999,0.557,0.464,0.414,0.5640000000000001
0.6880000000000001,0.92,0.638,0.491,0.441,0.5910000000000001
0.5915,0.6375,0.5415,0.4605,0.5365,0.7284999999999999
0.6545000000000001,0.6615,0.6045,0.4725,0.4225,0.5725
0.687,0.92,0.637,0.496,0.542,0.88
0.7205,0.8019999999999999,0.6705,0.4815,0.4315,0.5815
0.6680000000000001,0.6375,0.5820000000000001,0.468,0.418,0.5680000000000001
0.7460000000000001,0.764,0.6960000000000001,0.494,0.444,0.5940000000000001
0.6675,0.7255,0.6174999999999999,0.4585,0.4085,0.5585
0.6330000000000001,0.6465,0.5830000000000001,0.474,0.424,0.5740000000000001
0.65,0.6555,0.6,0.456,0.406,0.556
0.6315000000000001,0.6625,0.5815,0.4675,0.4175,0.5675
0.6955,0.724,0.6455,0.4915,0.4415,0.5915
0.674,0.7124999999999999,0.624,0.45,0.4,0.55
0.917,0.7325,0.672,0.476,0.6060000000000001,0.88
0.6595,0.6275,0.6094999999999999,0.4565,0.4065,0.5565
0.7335,0.746,0.6835,0.7615,0.4455,0.5955
0.773,0.7695,0.723,0.495,0.445,0.5950000000000001
0.7945,0.6469999999999999,0.6224999999999999,0.4625,0.4125,0.5625
0.6675,0.6419999999999999,0.6174999999999999,0.4635,0.4135,0.5635
0.7475,0.7615,0.6975,0.4825,0.4325,0.5825
0.6390000000000001,0.674,0.7410000000000001,0.497,0.5685000000000001,0.7590000000000001
0.6675,0.833,0.6174999999999999,0.4785,0.4285,0.5785
0.6665,0.724,0.6164999999999999,0.4885,0.4385,0.5885
0.7250000000000001,0.92,0.675,0.465,0.415,0.5650000000000001
0.665,0.6645,0.615,0.492,0.442,0.5920000000000001
0.638,0.7245,0.588,0.459,0.409,0.559
0.5875,0.6134999999999999,0.5375,0.4575,0.5875,0.7975
0.6930000000000001,0.7465,0.9,0.475,0.425,0.5750000000000001
0.95,0.6985,0.63,0.499,0.449,0.5990000000000001
0.6350000000000001,0.6635,0.5850000000000001,0.455,0.405,0.555
0.5965,0.6259999999999999,0.5785,0.4625,0.4125,0.5625
0.683,0.7455,0.6890000000000001,0.48,0.43,0.5800000000000001
0.7025,0.6885,0.6525,0.6285000000000001,0.4345,0.5845
0.7385,0.724,0.6885,0.4795,0.4295,0.5795
0.6815,0.6559999999999999,0.6315,0.4805,0.4305,0.5805
0.9355,0.6715,0.6505,0.4795,0.4295,0.5795
0.7535,0.7619999999999999,0.7034999999999999,0.4635,0.4135,0.5635
0.669,0.6839999999999999,0.619,0.456,0.406,0.556
0.6100000000000001,0.627,0.56,0.453,0.403,0.553
0.6245,0.7319999999999999,0.5745,0.4825,0.4325,0.5825
0.66,0.726,0.61,0.48,0.43,0.5800000000000001
0.645,0.6385,0.595,0.466,0.416,0.5660000000000001
0.681,0.647,0.631,0.476,0.426,0.5760000000000001
0.753,0.92,0.703,0.485,0.435,0.5850000000000001
0.7345,0.7815,0.6845,0.7375,0.4495,0.5995
0.95,0.7404999999999999,0.648,0.46,0.6275000000000001,0.88
0.687,0.92,0.637,0.474,0.424,0.5740000000000001
0.6335,0.6525,0.5834999999999999,0.5485,0.4045,0.5545
0.6625,0.739,0.6124999999999999,0.4975,0.4475,0.5975
0.95,0.6839999999999999,0.636,0.459,0.409,0.559
0.6795,0.6409999999999999,0.6295,0.6755,0.603,0.8075
0.7635000000000001,0.766,0.7135,0.4945,0.4445,0.5945
0.7105,0.693,0.6605,0.4635,0.4135,0.5635
0.6890000000000001,0.672,0.639,0.489,0.439,0.5890000000000001
0.5955,0.6309999999999999,0.5455,0.4615,0.4115,0.5615
0.7575,0.7464999999999999,0.7074999999999999,0.4855,0.4355,0.5855
0.6095,0.6605,0.5595,0.4985,0.4485,0.5985
0.6890000000000001,0.717,0.639,0.682,0.406,0.556
0.7175,0.7344999999999999,0.6675,0.6745,0.4385,0.5885
0.7310000000000001,0.7285,0.681,0.481,0.431,0.5810000000000001
0.749,0.761,0.699,0.677,0.417,0.5670000000000001
0.9375,0.688,0.6495,0.4525,0.4025,0.5525
0.7370000000000001,0.7615000000000001,0.687,0.512,0.422,0.5720000000000001
0.6040000000000001,0.617,0.554,0.464,0.414,0.5640000000000001
0.645,0.6174999999999999,0.595,0.46,0.41,0.56
0.6260000000000001,0.6345,0.788,0.483,0.433,0.5830000000000001
0.67,0.7095,0.62,0.483,0.433,0.5830000000000001
0.6440000000000001,0.6635,0.6140000000000001,0.47,0.42,0.5700000000000001
0.7285,0.7354999999999999,0.7385,0.4595,0.5055000000000001,0.6875
0.68,0.6895,0.63,0.49,0.44,0.5900000000000001
0.6495,0.693,0.5994999999999999,0.4605,0.4105,0.5605
0.6395000000000001,0.6545,0.5895,0.4925,0.4425,0.5925
0.6705,0.6869999999999999,0.6204999999999999,0.4575,0.4075,0.5575
0.7190000000000001,0.738,0.669,0.551,0.433,0.5830000000000001
0.7395,0.7224999999999999,0.6895,0.5975,0.4295,0.5795
0.7255,0.7274999999999999,0.6755,0.4515,0.4015,0.5515
0.644,0.6849999999999999,0.594,0.451,0.401,0.551
0.6445000000000001,0.689,0.5945,0.4925,0.4425,0.5925
0.6145,0.6655,0.5645,0.4765,0.4265,0.5765
0.7280000000000001,0.92,0.678,0.482,0.5895,0.88
0.6645,0.6689999999999999,0.8664999999999999,0.4515,0.4015,0.5515
0.6980000000000001,0.726,0.648,0.492,0.442,0.5920000000000001
0.95,0.6265,0.5750000000000001,0.466,0.416,0.5660000000000001
0.5670000000000001,0.6084999999999999,0.517,0.457,0.407,0.557
0.7475,0.753,0.6975,0.4935,0.4435,0.5935
0.7175,0.7515,0.6675,0.4935,0.4435,0.5935
0.655,0.7275,0.605,0.456,0.406,0.556
0.7295,0.7665,0.6795,0.4695,0.4195,0.5695
0.7244999999999999,0.7324999999999999,0.5934999999999999,0.4595,0.4095,0.5595
0.644,0.6645,0.594,0.465,0.415,0.5650000000000001
0.6665,0.706,0.7405,0.4975,0.4475,0.5975
0.7360000000000001,0.7165,0.686,0.493,0.683,0.88
0.7275,0.7104999999999999,0.6775,0.4675,0.4175,0.5675
0.6305000000000001,0.6475,0.6325000000000001,0.4705,0.4205,0.5705
0.6835,0.7134999999999999,0.6335,0.4885,0.4385,0.5885
0.667,0.8795000000000001,0.617,0.473,0.423,0.5730000000000001
0.6570000000000001,0.731,0.6750000000000002,0.485,0.435,0.5850000000000001
0.7220000000000001,0.7105,0.672,0.472,0.422,0.5720000000000001
0.6975,0.7374999999999999,0.6475,0.4885,0.4385,0.5885
0.6635000000000001,0.747,0.6135,0.4755,0.4255,0.5755
0.5985,0.6499999999999999,0.5485,0.4775,0.4275,0.5775
0.7490000000000001,0.754,0.6990000000000001,0.747,0.419,0.5690000000000001
0.674,0.672,0.624,0.6940000000000001,0.436,0.5860000000000001
0.6415,0.6665,0.5914999999999999,0.4685,0.4185,0.5685
0.673,0.736,0.819,0.463,0.5900000000000001,0.799
0.6805,0.7419999999999999,0.6305,0.4615,0.4115,0.5615
0.6320000000000001,0.6575,0.5820000000000001,0.491,0.441,0.5910000000000001
0.6895,0.7484999999999999,0.6395,0.7685,0.4405,0.5905
0.7290000000000001,0.7324999999999999,0.679,0.712,0.414,0.5640000000000001
0.681,0.7345,0.631,0.613,0.701,0.88
0.6545,0.6579999999999999,0.6044999999999999,0.4705,0.4205,0.5705
0.677,0.6625,0.627,0.46,0.41,0.56
0.6085,0.6119999999999999,0.5585,0.6945,0.4045,0.5545
0.6395000000000001,0.6745,0.5895,0.4885,0.4385,0.5885
0.65,0.7295,0.784,0.452,0.402,0.552
0.679,0.92,0.629,0.483,0.433,0.5830000000000001
0.933,0.6739999999999999,0.5740000000000001,0.458,0.6255000000000001,0.88
0.7495,0.7615,0.6995,0.7515,0.4295,0.5795
0.6355000000000001,0.7969999999999999,0.5855,0.4635,0.6505,0.88
0.6190000000000001,0.749,0.5690000000000001,0.467,0.417,0.5670000000000001
0.6575,0.6355,0.6074999999999999,0.4675,0.4175,0.5675
0.6315,0.6084999999999999,0.5814999999999999,0.6615,0.4055,0.5555
0.95,0.7,0.6365,0.4555,0.4055,0.5555
0.7570000000000001,0.756,0.8230000000000001,0.489,0.439,0.5890000000000001
0.6355000000000001,0.6875,0.5855,0.4865,0.4365,0.5865
0.6795,0.7414999999999999,0.6295,0.4625,0.4125,0.5625
0.6445,0.6234999999999999,0.5944999999999999,0.4675,0.4175,0.5675
0.673,0.725,0.623,0.6300000000000001,0.444,0.5940000000000001
0.7315,0.7444999999999999,0.6575,0.4985,0.615,0.88
0.6805,0.92,0.6305,0.4545,0.4045,0.5545
0.95,0.6715,0.64,0.49,0.44,0.5900000000000001
0.7275,0.7164999999999999,0.6775,0.7464999999999999,0.4145,0.5645
0.95,0.6779999999999999,0.6385,0.4695,0.4195,0.5695
0.665,0.6895,0.615,0.475,0.425,0.5750000000000001
0.95,0.7645,0.644,0.496,0.446,0.5960000000000001
0.6550000000000001,0.7160000000000001,0.6090000000000001,0.497,0.447,0.5970000000000001
0.7300000000000001,0.7234999999999999,0.68,0.679,0.411,0.561
0.7205,0.92,0.6705,0.4815,0.4315,0.5815
0.8990000000000001,0.7405,0.668,0.469,0.419,0.5690000000000001
0.6975,0.742,0.6475,0.4885,0.4385,0.5885
0.6585,0.6795,0.6084999999999999,0.4935,0.4435,0.5935
0.8590000000000001,0.7385,0.682,0.461,0.504,0.88
0.7530000000000001,0.776,0.7030000000000001,0.494,0.6645000000000001,0.88
0.6960000000000001,0.691,0.646,0.8190000000000001,0.431,0.5810000000000001
0.658,0.6545,0.608,0.475,0.425,0.5750000000000001
0.6785000000000001,0.7035,0.6285000000000001,0.4965,0.4465,0.5965
0.8950000000000001,0.6054999999999999,0.555,0.454,0.404,0.554
0.95,0.749,0.649,0.497,0.5865000000000001,0.88
0.6600000000000001,0.7185,0.6100000000000001,0.486,0.436,0.5860000000000001
0.6085,0.6355,0.5585,0.4855,0.4355,0.5855
0.8830000000000001,0.6935,0.638,0.485,0.435,0.5850000000000001
0.7280000000000001,0.736,0.678,0.46,0.41,0.56
0.636,0.711,0.586,0.456,0.406,0.556
0.6915,0.6984999999999999,0.6415,0.4525,0.4025,0.5525
0.6545,0.6244999999999999,0.6044999999999999,0.5075,0.5325,0.7234999999999999
0.6765,0.705,0.6265,0.4665,0.4165,0.5665
0.7445,0.767,0.6945,0.4895,0.4395,0.5895
0.7130000000000001,0.92,0.663,0.464,0.414,0.5640000000000001
0.6505,0.7104999999999999,0.6004999999999999,0.4705,0.4205,0.5705
0.6310000000000001,0.6074999999999999,0.721,0.453,0.403,0.553
0.7060000000000001,0.71,0.9,0.476,0.426,0.5760000000000001
0.6010000000000001,0.6545,0.9,0.482,0.432,0.5820000000000001
0.6270000000000001,0.65,0.5770000000000001,0.774,0.444,0.5940000000000001
0.7225,0.75,0.6725,0.4785,0.4285,0.5785
0.6615,0.6865,0.8514999999999999,0.4735,0.4235,0.5735
0.6230000000000001,0.641,0.5730000000000001,0.476,0.426,0.5760000000000001
0.682,0.732,0.632,0.456,0.406,0.556
0.6675,0.6619999999999999,0.6174999999999999,0.4895,0.4395,0.5895
0.663,0.675,0.613,0.477,0.427,0.5770000000000001
0.7140000000000001,0.708,0.664,0.45,0.4,0.55
0.7255,0.7344999999999999,0.6755,0.4645,0.4145,0.5645
0.8040000000000002,0.6255,0.549,0.459,0.409,0.559
0.7340000000000001,0.7314999999999999,0.684,0.469,0.419,0.5690000000000001
0.5800000000000001,0.6024999999999999,0.53,0.451,0.401,0.551
0.7550000000000001,0.74,0.7570000000000001,0.491,0.441,0.5910000000000001
0.652,0.7195,0.602,0.469,0.419,0.5690000000000001
0.6065,0.6479999999999999,0.5565,0.4965,0.4465,0.5965
0.6880000000000001,0.6745,0.638,0.49,0.44,0.5900000000000001
0.6310000000000001,0.704,0.5810000000000001,0.461,0.411,0.561
0.6835,0.6669999999999999,0.6335,0.4855,0.4355,0.5855
0.777,0.6204999999999999,0.573,0.454,0.404,0.554
0.7535000000000001,0.92,0.7035,0.4975,0.4475,0.5975
0.5755,0.6239999999999999,0.5935,0.4545,0.4045,0.5545
0.679,0.773,0.629,0.491,0.441,0.5910000000000001
0.6495,0.743,0.9,0.4595,0.4095,0.5595
0.758,0.765,0.708,0.558,0.5545,0.7500000000000001
0.6000000000000001,0.6665,0.55,0.458,0.408,0.558
0.6225,0.6675,0.5725,0.4845,0.4345,0.5845
0.749,0.7434999999999999,0.699,0.463,0.413,0.5630000000000001
0.6605,0.7004999999999999,0.6104999999999999,0.6235,0.4255,0.5755
0.661,0.744,0.611,0.677,0.409,0.559
0.682,0.8939999999999999,0.632,0.454,0.404,0.554
0.6910000000000001,0.7305,0.641,0.6520000000000001,0.436,0.5860000000000001
0.6070000000000001,0.92,0.557,0.471,0.421,0.5710000000000001
0.7220000000000001,0.7035,0.672,0.495,0.445,0.5950000000000001
0.7300000000000001,0.916,0.68,0.494,0.444,0.5940000000000001
0.6835,0.7184999999999999,0.6335,0.4875,0.4375,0.5875
0.7890000000000001,0.61,0.53,0.457,0.407,0.557
0.7464999999999999,0.92,0.6964999999999999,0.4505,0.4005,0.5505
0.6430000000000001,0.6635,0.5930000000000001,0.494,0.444,0.5940000000000001
0.95,0.7445,0.66,0.494,0.444,0.5940000000000001
0.7345,0.7515,0.6124999999999999,0.4785,0.4285,0.5785
0.6485,0.6299999999999999,0.5984999999999999,0.4635,0.4135,0.5635
0.5920000000000001,0.6355,0.6060000000000001,0.466,0.416,0.5660000000000001
0.7025,0.7625,0.6525,0.4865,0.4365,0.5865
