@relation student_profiles

@attribute profile_id numeric
@attribute education_level numeric
@attribute OL_subject_0_score numeric
@attribute OL_subject_2_score numeric
@attribute OL_subject_3_score numeric
@attribute OL_subject_1_score numeric
@attribute OL_subject_5_score numeric
@attribute OL_subject_4_score numeric
@attribute AL_stream numeric
@attribute AL_subject_6_score numeric
@attribute AL_subject_8_score numeric
@attribute AL_subject_10_score numeric
@attribute AL_subject_4_score numeric
@attribute AL_subject_3_score numeric
@attribute AL_subject_7_score numeric
@attribute AL_subject_0_score numeric
@attribute AL_subject_2_score numeric
@attribute AL_subject_1_score numeric
@attribute AL_subject_9_score numeric
@attribute AL_subject_12_score numeric
@attribute AL_subject_5_score numeric
@attribute AL_subject_11_score numeric
@attribute university_score numeric
@attribute gpa numeric
@attribute career {Medicine,Engineering,IT,Research,Business,Teaching}

@data
1393,0,91,52,58,52,63,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1394,1,67,24,35,79,14,8,1,0,0,0,0,23,0,1,0,29,0,0,0,0,-1,-1,Medicine
1395,0,16,93,21,50,40,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1396,1,48,13,43,20,90,32,2,60,0,0,78,0,0,0,0,0,0,0,30,0,-1,-1,Engineering
1397,0,70,6,26,17,53,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1398,0,38,57,92,27,80,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1399,1,28,62,58,36,19,11,0,0,0,0,0,0,0,51,24,47,0,0,0,0,-1,-1,IT
1400,2,85,84,41,39,33,44,4,0,0,2,0,0,0,0,0,0,0,46,0,73,77,3.46,IT
1401,2,78,31,64,95,85,49,0,0,0,0,0,0,0,54,68,74,0,0,0,0,87,3.06,IT
1402,1,99,55,70,80,17,97,4,0,0,60,0,0,0,0,0,0,0,74,0,25,-1,-1,Engineering
1403,1,13,72,48,79,34,74,4,0,0,17,0,0,0,0,0,0,0,31,0,22,-1,-1,Engineering
1404,0,66,87,34,87,56,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1405,0,4,77,38,4,99,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1406,2,13,40,1,2,42,83,4,0,0,27,0,0,0,0,0,0,0,86,0,56,87,2.77,Engineering
1407,2,14,64,6,9,88,52,1,0,0,0,0,29,0,8,0,92,0,0,0,0,84,2.91,Engineering
1408,2,62,74,92,45,22,73,3,0,13,0,0,0,53,0,0,0,45,0,0,0,86,3.73,Teaching
1409,0,48,83,1,13,25,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1410,1,65,82,7,84,89,37,1,0,0,0,0,3,0,80,0,78,0,0,0,0,-1,-1,IT
1411,2,68,11,36,15,41,69,1,0,0,0,0,1,0,73,0,70,0,0,0,0,85,3.44,Teaching
1412,1,83,79,5,70,10,29,4,0,0,28,0,0,0,0,0,0,0,60,0,67,-1,-1,IT
1413,2,22,5,44,27,31,38,1,0,0,0,0,96,0,88,0,24,0,0,0,0,86,2.95,Engineering
1414,1,68,40,74,91,54,39,2,94,0,0,76,0,0,0,0,0,0,0,4,0,-1,-1,Medicine
1415,0,5,76,44,86,13,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1416,2,74,28,67,56,73,9,2,88,0,0,73,0,0,0,0,0,0,0,83,0,79,3.22,Engineering
1417,2,8,97,12,43,82,16,2,55,0,0,96,0,0,0,0,0,0,0,49,0,70,3.53,IT
1418,2,53,47,31,36,77,78,3,0,31,0,0,0,84,0,0,0,79,0,0,0,79,3.83,Engineering
1419,2,48,37,56,23,99,42,1,0,0,0,0,85,0,56,0,16,0,0,0,0,82,3.22,Engineering
1420,1,10,24,57,2,99,18,1,0,0,0,0,29,0,43,0,68,0,0,0,0,-1,-1,Medicine
1421,1,81,73,90,24,79,68,4,0,0,3,0,0,0,0,0,0,0,77,0,36,-1,-1,IT
1422,2,45,5,14,11,12,50,3,0,63,0,0,0,9,0,0,0,50,0,0,0,91,3.16,Medicine
1423,1,20,92,34,29,56,28,4,0,0,41,0,0,0,0,0,0,0,58,0,19,-1,-1,IT
1424,2,30,1,5,4,1,40,2,15,0,0,28,0,0,0,0,0,0,0,4,0,91,3.38,Medicine
1425,2,68,36,54,60,45,89,0,0,0,0,0,0,0,19,91,51,0,0,0,0,77,3.36,Teaching
1426,2,34,1,74,50,13,74,3,0,76,0,0,0,81,0,0,0,76,0,0,0,63,3.36,IT
1427,0,13,87,22,94,0,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1428,1,36,67,58,30,38,3,4,0,0,95,0,0,0,0,0,0,0,80,0,61,-1,-1,Engineering
1429,0,84,22,77,34,31,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1430,2,56,48,72,57,93,87,3,0,90,0,0,0,41,0,0,0,78,0,0,0,75,2.56,Teaching
1431,2,63,80,66,80,18,28,4,0,0,94,0,0,0,0,0,0,0,85,0,74,74,3.08,Medicine
1432,2,68,77,83,57,68,37,1,0,0,0,0,73,0,54,0,67,0,0,0,0,97,2.63,Teaching
1433,1,33,50,46,53,67,46,1,0,0,0,0,24,0,18,0,81,0,0,0,0,-1,-1,IT
1434,0,28,7,79,71,26,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1435,2,55,8,7,22,81,28,4,0,0,44,0,0,0,0,0,0,0,44,0,14,80,3.67,Teaching
1436,1,4,64,23,93,65,75,1,0,0,0,0,48,0,57,0,53,0,0,0,0,-1,-1,Medicine
1437,0,85,78,97,36,4,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1438,1,88,17,25,61,36,89,0,0,0,0,0,0,0,61,54,51,0,0,0,0,-1,-1,IT
1439,2,51,93,42,68,90,2,1,0,0,0,0,35,0,41,0,39,0,0,0,0,81,2.86,Teaching
1440,0,49,19,86,4,21,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1441,0,91,65,96,0,28,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1442,0,17,62,0,25,98,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1443,0,77,81,23,63,94,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1444,2,26,74,91,92,62,29,2,81,0,0,61,0,0,0,0,0,0,0,34,0,79,3.27,Teaching
1445,0,50,54,15,3,63,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1446,2,66,0,6,16,30,70,1,0,0,0,0,60,0,51,0,3,0,0,0,0,96,3.34,Engineering
1447,2,97,22,99,53,27,67,1,0,0,0,0,55,0,71,0,8,0,0,0,0,61,3.38,Medicine
1448,1,22,2,47,5,55,27,0,0,0,0,0,0,0,71,17,45,0,0,0,0,-1,-1,IT
1449,0,16,94,66,25,83,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1450,1,44,41,80,10,67,27,2,77,0,0,61,0,0,0,0,0,0,0,80,0,-1,-1,Medicine
1451,0,43,58,30,31,62,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1452,1,6,3,83,65,16,77,1,0,0,0,0,86,0,11,0,27,0,0,0,0,-1,-1,Medicine
1453,0,58,58,24,18,11,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1454,0,12,85,13,12,83,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1455,2,77,10,25,3,75,40,1,0,0,0,0,3,0,42,0,84,0,0,0,0,69,2.73,IT
1456,2,25,39,69,21,83,8,2,41,0,0,0,0,0,0,0,0,0,0,19,0,66,3.29,Medicine
1457,1,88,64,61,33,62,35,0,0,0,0,0,0,0,16,50,12,0,0,0,0,-1,-1,Medicine
1458,1,42,39,55,42,24,67,1,0,0,0,0,69,0,1,0,10,0,0,0,0,-1,-1,IT
1459,1,18,90,99,12,61,97,1,0,0,0,0,67,0,93,0,67,0,0,0,0,-1,-1,Engineering
1460,2,8,96,17,82,95,81,3,0,7,0,0,0,33,0,0,0,58,0,0,0,83,2.91,IT
1461,1,57,75,67,56,50,98,4,0,0,39,0,0,0,0,0,0,0,41,0,93,-1,-1,IT
1462,2,73,14,83,60,76,31,2,95,0,0,18,0,0,0,0,0,0,0,61,0,80,3.63,Teaching
1463,0,19,58,65,64,73,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1464,1,56,48,75,91,32,3,1,0,0,0,0,83,0,56,0,45,0,0,0,0,-1,-1,Engineering
1465,1,43,74,58,5,79,37,1,0,0,0,0,18,0,36,0,45,0,0,0,0,-1,-1,Medicine
1466,2,71,42,69,29,30,90,1,0,0,0,0,86,0,42,0,85,0,0,0,0,62,2.89,Teaching
1467,1,53,71,68,97,65,53,0,0,0,0,0,0,0,11,57,94,0,0,0,0,-1,-1,IT
1468,0,77,48,71,91,41,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1469,1,27,63,94,68,4,65,1,0,0,0,0,99,0,59,0,74,0,0,0,0,-1,-1,IT
1470,0,23,47,7,23,63,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1471,0,33,13,26,10,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1472,0,3,94,20,74,61,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1473,0,14,21,33,89,93,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1474,0,67,85,30,31,82,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1475,1,95,49,52,3,45,2,1,0,0,0,0,87,0,39,0,5,0,0,0,0,-1,-1,Medicine
1476,0,21,19,68,17,28,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1477,1,88,17,72,31,99,31,1,0,0,0,0,85,0,31,0,68,0,0,0,0,-1,-1,IT
1478,2,8,10,0,22,85,75,0,0,0,0,0,0,0,39,20,38,0,0,0,0,74,3.96,IT
1479,2,24,1,10,32,33,21,1,0,0,0,0,90,0,39,0,50,0,0,0,0,97,4,IT
1480,2,48,77,93,39,5,32,4,0,0,52,0,0,0,0,0,0,0,8,0,7,82,2.96,Engineering
1481,1,9,39,69,19,44,2,2,17,0,0,19,0,0,0,0,0,0,0,44,0,-1,-1,Engineering
1482,2,90,73,78,98,55,28,3,0,24,0,0,0,64,0,0,0,90,0,0,0,78,3.25,Teaching
1483,0,83,38,75,80,41,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1484,0,66,62,17,60,75,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1485,2,31,36,82,98,93,71,0,0,0,0,0,0,0,52,98,45,0,0,0,0,62,3.17,Teaching
1486,0,99,77,82,67,59,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1487,2,33,23,2,49,86,26,0,0,0,0,0,0,0,97,77,85,0,0,0,0,78,3.21,Medicine
1488,2,59,72,16,96,33,78,1,0,0,0,0,3,0,12,0,55,0,0,0,0,60,2.85,IT
1489,0,48,9,90,7,56,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1490,1,43,67,79,47,18,2,2,52,0,0,42,0,0,0,0,0,0,0,78,0,-1,-1,Engineering
1491,0,9,78,69,97,16,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1492,2,15,93,10,40,37,1,1,0,0,0,0,8,0,58,0,68,0,0,0,0,89,3.39,Teaching
1493,1,24,99,21,86,89,84,2,93,0,0,81,0,0,0,0,0,0,0,4,0,-1,-1,Medicine
1494,2,42,92,22,83,90,0,4,0,0,67,0,0,0,0,0,0,0,86,0,12,74,3.5,Engineering
1495,2,77,74,81,19,60,60,4,0,0,13,0,0,0,0,0,0,0,37,0,36,83,3.37,Medicine
1496,1,77,91,49,78,81,97,0,0,0,0,0,0,0,33,52,82,0,0,0,0,-1,-1,Medicine
1497,1,43,75,9,60,26,79,1,0,0,0,0,16,0,30,0,26,0,0,0,0,-1,-1,IT
1498,2,38,81,19,19,83,90,0,0,0,0,0,0,0,56,84,94,0,0,0,0,74,2.73,IT
1499,0,7,63,11,9,33,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1500,2,44,83,70,63,38,9,0,0,0,0,0,0,0,72,89,86,0,0,0,0,98,2.73,IT
1501,1,37,83,13,51,94,31,3,0,85,0,0,0,3,0,0,0,59,0,0,0,-1,-1,Medicine
1502,2,44,67,69,23,11,90,4,0,0,77,0,0,0,0,0,0,0,95,0,50,78,3.04,IT
1503,0,47,85,57,31,42,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1504,1,86,27,91,80,29,30,0,0,0,0,0,0,0,18,11,39,0,0,0,0,-1,-1,Medicine
1505,0,79,47,89,34,13,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1506,2,22,7,35,78,68,39,4,0,0,33,0,0,0,0,0,0,0,86,0,80,66,2.63,IT
1507,2,18,12,90,15,17,28,1,0,0,0,0,92,0,12,0,10,0,0,0,0,82,3.37,IT
1508,2,23,11,17,7,63,20,4,0,0,94,0,0,0,0,0,0,0,31,0,10,97,2.95,IT
1509,1,54,55,52,94,97,58,2,16,0,0,88,0,0,0,0,0,0,0,12,0,-1,-1,Engineering
1510,0,62,79,77,95,43,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1511,2,57,40,78,77,29,38,1,0,0,0,0,1,0,6,0,42,0,0,0,0,92,4,Engineering
1512,2,74,30,69,93,72,43,0,0,0,0,0,0,0,53,32,16,0,0,0,0,83,3.79,IT
1513,0,73,97,34,15,25,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1514,2,13,29,51,17,85,98,0,0,0,0,0,0,0,52,48,19,0,0,0,0,92,3.3,Teaching
1515,1,81,14,52,55,39,25,4,0,0,89,0,0,0,0,0,0,0,1,0,22,-1,-1,Engineering
1516,1,96,19,5,46,5,68,3,0,29,0,0,0,46,0,0,0,1,0,0,0,-1,-1,Engineering
1517,2,26,38,69,25,47,44,0,0,0,0,0,0,0,50,44,99,0,0,0,0,69,2.69,Engineering
1518,0,49,74,22,10,88,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1519,0,26,80,33,33,0,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1520,1,9,94,97,40,35,42,4,0,0,95,0,0,0,0,0,0,0,82,0,1,-1,-1,Engineering
1521,0,36,95,66,48,44,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1522,2,20,73,18,5,33,19,3,0,8,0,0,0,12,0,0,0,94,0,0,0,61,2.7,Engineering
1523,0,69,30,96,3,55,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1524,1,75,4,92,62,71,49,1,0,0,0,0,87,0,94,0,87,0,0,0,0,-1,-1,IT
1525,2,32,6,27,15,96,56,0,0,0,0,0,0,0,44,39,75,0,0,0,0,72,3.6,Engineering
1526,2,42,96,31,29,6,42,4,0,0,60,0,0,0,0,0,0,0,75,0,67,96,3.32,Teaching
1527,0,5,38,77,67,84,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1528,0,62,2,60,8,17,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1529,1,64,77,33,38,63,98,4,0,0,42,0,0,0,0,0,0,0,78,0,90,-1,-1,IT
1530,0,13,34,80,25,49,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1531,1,97,87,64,81,99,41,2,35,0,0,40,0,0,0,0,0,0,0,34,0,-1,-1,Engineering
1532,2,22,55,58,2,94,1,2,8,0,0,33,0,0,0,0,0,0,0,71,0,64,2.94,IT
1533,1,20,68,71,45,60,46,3,0,15,0,0,0,39,0,0,0,69,0,0,0,-1,-1,IT
1534,2,91,75,38,43,13,75,0,0,0,0,0,0,0,10,99,50,0,0,0,0,97,2.82,Medicine
1535,0,71,62,52,47,1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1536,2,62,90,78,96,31,46,2,14,0,0,22,0,0,0,0,0,0,0,37,0,64,3.71,Teaching
1537,2,19,26,34,43,15,4,1,0,0,0,0,44,0,87,0,16,0,0,0,0,99,3.13,Teaching
1538,2,76,6,26,37,42,38,0,0,0,0,0,0,0,56,69,33,0,0,0,0,73,3.68,Engineering
1539,2,67,20,30,59,66,31,4,0,0,66,0,0,0,0,0,0,0,3,0,10,86,2.82,IT
1540,2,74,8,77,58,48,81,4,0,0,40,0,0,0,0,0,0,0,93,0,97,90,2.84,Engineering
1541,0,69,94,36,63,31,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1542,1,2,87,76,31,23,9,1,0,0,0,0,74,0,28,0,62,0,0,0,0,-1,-1,Medicine
1543,0,81,86,27,2,69,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1544,1,13,86,77,11,94,15,4,0,0,63,0,0,0,0,0,0,0,99,0,0,-1,-1,Engineering
1545,1,87,77,54,28,8,68,0,0,0,0,0,0,0,43,15,3,0,0,0,0,-1,-1,Engineering
1546,2,2,61,15,11,73,76,3,0,14,0,0,0,43,0,0,0,7,0,0,0,87,3.18,IT
1547,2,9,91,70,59,74,1,3,0,50,0,0,0,61,0,0,0,35,0,0,0,86,2.54,Medicine
1548,2,42,66,68,83,20,26,0,0,0,0,0,0,0,21,7,39,0,0,0,0,88,3.35,IT
1549,2,93,64,15,46,62,32,2,73,0,0,72,0,0,0,0,0,0,0,22,0,64,3.19,IT
1550,2,18,13,20,85,82,37,4,0,0,75,0,0,0,0,0,0,0,38,0,53,66,3.91,Medicine
1551,2,48,39,48,10,63,89,0,0,0,0,0,0,0,80,57,35,0,0,0,0,94,3.85,Medicine
1552,1,86,84,41,69,53,59,2,96,0,0,99,0,0,0,0,0,0,0,45,0,-1,-1,IT
1553,2,54,74,9,43,82,31,2,43,0,0,4,0,0,0,0,0,0,0,12,0,67,3.72,Medicine
1554,0,56,79,0,4,81,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1555,1,9,99,36,80,35,13,4,0,0,96,0,0,0,0,0,0,0,33,0,35,-1,-1,Engineering
1556,2,84,36,31,95,50,29,0,0,0,0,0,0,0,88,49,64,0,0,0,0,74,2.29,Medicine
1557,1,56,31,29,75,78,78,2,37,0,0,66,0,0,0,0,0,0,0,77,0,-1,-1,Engineering
1558,2,29,61,90,78,12,67,3,0,63,0,0,0,76,0,0,0,32,0,0,0,68,2.12,Medicine
1559,2,60,20,33,35,67,29,0,0,0,0,0,0,0,67,12,57,0,0,0,0,98,3.31,IT
1560,0,2,62,95,74,44,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1561,0,3,22,78,92,12,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1562,0,70,21,36,8,26,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1563,1,96,24,23,26,23,54,3,0,53,0,0,0,57,0,0,0,37,0,0,0,-1,-1,IT
1564,2,9,87,99,65,6,24,2,36,0,0,17,0,0,0,0,0,0,0,13,0,73,3.19,IT
1565,0,49,94,14,36,59,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1566,1,27,21,9,28,91,54,2,93,0,0,8,0,0,0,0,0,0,0,0,0,-1,-1,IT
1567,2,83,76,99,66,98,74,3,0,70,0,0,0,30,0,0,0,57,0,0,0,75,3.25,Engineering
1568,2,42,46,66,80,9,59,4,0,0,3,0,0,0,0,0,0,0,27,0,33,60,3.01,Engineering
1569,1,18,1,14,96,45,57,4,0,0,93,0,0,0,0,0,0,0,52,0,50,-1,-1,IT
1570,1,27,27,44,71,34,56,1,0,0,0,0,64,0,33,0,31,0,0,0,0,-1,-1,IT
1571,2,60,88,8,17,85,61,0,0,0,0,0,0,0,59,24,43,0,0,0,0,68,3.1,Engineering
1572,0,2,83,6,41,32,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1573,0,42,9,25,9,28,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1574,2,68,5,1,15,91,12,2,1,0,0,37,0,0,0,0,0,0,0,66,0,67,3.5,Engineering
1575,2,50,63,59,60,94,58,0,0,0,0,0,0,0,24,8,11,0,0,0,0,90,2.87,Teaching
1576,2,86,71,82,47,54,20,2,58,0,0,17,0,0,0,0,0,0,0,35,0,88,3.37,Teaching
1577,0,47,80,98,22,57,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1578,2,5,99,91,48,95,39,1,0,0,0,0,22,0,29,0,38,0,0,0,0,95,2.84,Engineering
1579,1,22,61,35,92,34,50,0,0,0,0,0,0,0,32,99,98,0,0,0,0,-1,-1,Engineering
1580,2,35,20,18,15,81,40,2,54,0,0,81,0,0,0,0,0,0,0,26,0,82,3.28,Teaching
1581,2,21,78,74,74,67,98,0,0,0,0,0,0,0,3,46,97,0,0,0,0,85,3.4,Engineering
1582,2,82,3,70,94,20,18,1,0,0,0,0,14,0,33,0,50,0,0,0,0,62,3.07,Medicine
1583,2,82,35,64,1,94,48,3,0,58,0,0,0,49,0,0,0,58,0,0,0,71,3.3,Medicine
1584,1,14,64,73,20,9,49,1,0,0,0,0,33,0,92,0,47,0,0,0,0,-1,-1,IT
1585,1,5,86,38,17,83,4,1,0,0,0,0,89,0,11,0,91,0,0,0,0,-1,-1,IT
1586,2,30,29,61,8,64,64,3,0,31,0,0,0,87,0,0,0,0,0,0,0,94,3.17,IT
1587,2,13,13,42,54,63,21,2,87,0,0,91,0,0,0,0,0,0,0,25,0,79,3.01,Medicine
1588,0,28,65,69,42,41,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1589,1,0,46,44,61,42,91,4,0,0,1,0,0,0,0,0,0,0,86,0,91,-1,-1,IT
1590,2,76,90,33,6,63,57,3,0,1,0,0,0,6,0,0,0,47,0,0,0,82,3.18,Engineering
1591,1,15,3,50,47,18,33,3,0,11,0,0,0,44,0,0,0,5,0,0,0,-1,-1,Engineering
1592,0,25,17,82,74,63,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1593,2,29,52,73,52,89,37,0,0,0,0,0,0,0,7,48,41,0,0,0,0,66,2.83,Engineering
1594,1,91,22,44,28,95,54,2,64,0,0,8,0,0,0,0,0,0,0,64,0,-1,-1,Engineering
1595,1,54,99,13,11,54,50,0,0,0,0,0,0,0,96,49,74,0,0,0,0,-1,-1,IT
1596,1,2,93,46,22,22,73,1,0,0,0,0,74,0,1,0,6,0,0,0,0,-1,-1,IT
1597,1,69,32,58,29,7,75,1,0,0,0,0,15,0,31,0,11,0,0,0,0,-1,-1,IT
1598,2,68,0,70,26,74,24,1,0,0,0,0,12,0,20,0,49,0,0,0,0,71,3.57,Medicine
1599,2,27,0,2,32,68,65,3,0,13,0,0,0,8,0,0,0,45,0,0,0,60,3.2,Medicine
1600,0,56,49,73,85,90,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1601,0,15,45,97,77,28,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1602,0,13,99,55,23,97,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1603,1,86,68,87,6,86,3,3,0,93,0,0,0,3,0,0,0,6,0,0,0,-1,-1,IT
1604,0,68,80,13,9,36,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1605,0,68,59,62,53,47,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1606,0,2,3,38,97,62,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1607,1,75,82,92,63,22,74,2,11,0,0,99,0,0,0,0,0,0,0,69,0,-1,-1,Engineering
1608,1,40,81,80,64,59,57,2,80,0,0,45,0,0,0,0,0,0,0,43,0,-1,-1,Engineering
1609,2,83,41,6,72,25,80,1,0,0,0,0,17,0,92,0,5,0,0,0,0,70,3.38,Teaching
1610,1,64,22,16,47,34,9,2,2,0,0,18,0,0,0,0,0,0,0,16,0,-1,-1,Engineering
1611,2,59,99,45,41,62,92,4,0,0,4,0,0,0,0,0,0,0,18,0,5,95,3.24,IT
1612,0,6,27,86,48,72,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
1613,1,57,81,20,3,78,58,1,0,0,0,0,65,0,35,0,85,0,0,0,0,-1,-1,IT
1614,1,19,11,94,13,58,46,1,0,0,0,0,47,0,3,0,52,0,0,0,0,-1,-1,IT
1615,2,67,18,82,31,45,85,1,0,0,0,0,76,0,86,0,12,0,0,0,0,67,3.28,Teaching
1616,1,50,51,55,90,13,25,0,0,0,0,0,0,0,52,11,73,0,0,0,0,-1,-1,IT
1617,0,61,5,99,11,99,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
1618,2,39,57,29,43,12,32,2,50,0,0,92,0,0,0,0,0,0,0,76,0,79,3.62,Medicine
1619,2,0,82,31,22,5,29,3,0,14,0,0,0,29,0,0,0,52,0,0,0,60,3.34,Teaching
1620,1,61,84,46,72,73,0,1,0,0,0,0,67,0,87,0,46,0,0,0,0,-1,-1,IT
1621,0,5,30,44,58,98,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
